回号	1~14_rank	15~29_rank	30~43_rank	mean_rank	min_rank	max_rank	1~14_rank_z	15~29_rank_z	30~43_rank_z	mean_rank_z	min_rank_z	max_rank_z	anomaly_score
第1176回	1	0	5	32.33	3	42	-0.9034248879912523	-1.8647413146313947	2.826931075088126	2.190657567751255	-0.6460670289805597	0.8694082696582007	5.595097277710773
第1175回	2	2	2	22.67	2	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.14750752397420616	-0.8431250162643733	1.0747288874439622	0.12601530114832138
第1174回	2	0	4	28.83	10	42	0.02235390489296395	-1.8647413146313947	1.898472861258409	1.4503858127595703	0.7333388820061355	0.8694082696582007	3.7855680807827676
第1173回	0	4	2	26.67	18	40	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.9935323868218457	2.3098027802766445	0.458767034086678	3.6112915037930717
第1172回	1	1	4	28.33	11	38	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.3446327049036155	0.9303968692899491	0.04812579851515525	3.7653208878935502
第1171回	0	1	5	33.33	17	43	-1.8292036808754686	-0.9634231386438888	2.826931075088126	2.402163783463165	2.1127447929928307	1.0747288874439622	5.619557894607484
第1170回	4	1	1	13.67	3	40	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.7560484174329833	-0.6460670289805597	0.458767034086678	3.724236409536028
第1169回	3	0	3	21.0	2	41	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.2057078562646837	-0.8431250162643733	0.6640876518724393	3.7828886598372664
第1168回	4	1	1	17.67	6	38	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-0.9100235545853433	-0.05489306712911891	0.04812579851515525	3.724236409536028
第1167回	2	1	3	26.0	5	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8518232222948657	-0.25195105441293253	0.8694082696582007	1.9557916909655444
第1166回	1	3	2	23.5	1	38	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.323057683015091	-1.040183003548187	0.04812579851515525	1.7841945349213497
第1165回	2	1	3	22.33	5	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.07559541063215608	-0.25195105441293253	0.8694082696582007	1.9557916909655444
第1164回	1	3	2	23.5	4	37	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.323057683015091	-0.4490090416967461	-0.15719481927060613	1.7841945349213497
第1163回	2	2	2	24.17	4	39	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.46476684754207104	-0.4490090416967461	0.25344641630091663	0.12601530114832138
第1162回	3	2	1	18.83	6	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.6646763443595286	-0.05489306712911891	0.458767034086678	1.897139440664306
第1161回	2	2	2	20.0	3	38	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.4172140719765936	-0.6460670289805597	0.04812579851515525	0.12601530114832138
第1160回	0	3	3	26.5	16	40	-1.8292036808754686	0.839213213331123	0.9700146474286917	0.9575763301508207	1.915686805709017	0.458767034086678	3.638431541635283
第1159回	3	2	1	14.67	3	33	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.5445422017210735	-0.6460670289805597	-0.9784772904136516	1.897139440664306
第1158回	0	2	4	33.0	22	41	-1.8292036808754686	-0.062104962656382955	1.898472861258409	2.332366732278235	3.0980347294118986	0.6640876518724393	3.7897815047902608
第1157回	1	2	3	25.83	2	37	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8158671656238408	-0.8431250162643733	-0.15719481927060613	1.935544498076327
第1156回	3	2	1	17.67	1	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.9100235545853433	-1.040183003548187	1.0747288874439622	1.897139440664306
第1155回	2	2	2	21.33	8	34	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1359108050797538	0.3392229074385083	-0.7731566726278902	0.12601530114832138
第1154回	2	3	1	19.67	5	35	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4870111231615235	-0.25195105441293253	-0.5678360548421288	1.7484688984548296
第1153回	2	2	2	23.67	10	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.35901373968611605	0.7333388820061355	1.0747288874439622	0.12601530114832138
第1152回	2	4	0	16.17	1	27	0.02235390489296395	1.7405313893186287	-1.81535999406046	-1.2272828781532081	-1.040183003548187	-2.21040099712822	3.5782452882720523
第1151回	1	3	2	25.0	13	33	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.6403170065829559	1.3245128438575764	-0.9784772904136516	1.7841945349213497
第1150回	0	1	5	37.0	26	43	-1.8292036808754686	-0.9634231386438888	2.826931075088126	3.1783915951258748	3.8862666785471536	1.0747288874439622	5.619557894607484
第1149回	1	3	2	24.17	13	40	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	1.3245128438575764	0.458767034086678	1.7841945349213497
第1148回	0	4	2	25.83	17	38	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.8158671656238408	2.1127447929928307	0.04812579851515525	3.6112915037930717
第1147回	0	2	4	31.0	21	43	-1.8292036808754686	-0.062104962656382955	1.898472861258409	1.9093543008544152	2.900976742128085	1.0747288874439622	3.7897815047902608
第1146回	2	2	2	20.83	3	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.24166391293570877	-0.6460670289805597	0.458767034086678	0.12601530114832138
第1145回	3	1	2	20.0	3	35	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.4172140719765936	-0.6460670289805597	-0.5678360548421288	1.9531122700200436
第1144回	1	4	1	21.67	10	33	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.06399869173770373	0.7333388820061355	-0.9784772904136516	3.5308580575406237
第1143回	3	3	0	14.83	5	27	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.5107012072071677	-0.25195105441293253	-2.21040099712822	3.6027059051687633
第1142回	3	1	2	21.67	9	38	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.06399869173770373	0.5362808947223219	0.04812579851515525	1.9531122700200436
第1141回	3	1	2	20.33	4	38	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.3474170207916637	-0.4490090416967461	0.04812579851515525	1.9531122700200436
第1140回	1	3	2	23.67	4	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.35901373968611605	-0.4490090416967461	1.0747288874439622	1.7841945349213497
第1139回	3	0	3	22.17	1	41	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.041754416118251224	-1.040183003548187	0.6640876518724393	3.7828886598372664
第1138回	5	1	0	10.0	2	20	2.799690283545613	-0.9634231386438888	-1.81535999406046	-2.5322762290956926	-0.8431250162643733	-3.6476453216285494	5.578473416249961
第1137回	2	1	3	26.0	6	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8518232222948657	-0.05489306712911891	1.0747288874439622	1.9557916909655444
第1136回	3	3	0	16.17	8	27	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.2272828781532081	0.3392229074385083	-2.21040099712822	3.6027059051687633
第1135回	0	1	5	36.5	28	42	-1.8292036808754686	-0.9634231386438888	2.826931075088126	3.0726384872699195	4.28038265311478	0.8694082696582007	5.619557894607484
第1134回	4	1	1	15.17	1	41	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.4387890938651184	-1.040183003548187	0.6640876518724393	3.724236409536028
第1133回	3	1	2	21.67	2	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.06399869173770373	-0.8431250162643733	1.0747288874439622	1.9531122700200436
第1132回	2	1	3	24.5	12	37	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5345638987270009	1.1274548565737628	-0.15719481927060613	1.9557916909655444
第1131回	3	1	2	19.17	1	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.5927642310174784	-1.040183003548187	0.8694082696582007	1.9531122700200436
第1130回	3	1	2	21.33	2	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.1359108050797538	-0.8431250162643733	1.0747288874439622	1.9531122700200436
第1129回	3	1	2	20.83	1	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.24166391293570877	-1.040183003548187	0.8694082696582007	1.9531122700200436
第1128回	3	2	1	19.0	8	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.6287202876885035	0.3392229074385083	0.6640876518724393	1.897139440664306
第1127回	3	1	2	21.67	11	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.06399869173770373	0.9303968692899491	0.458767034086678	1.9531122700200436
第1126回	2	1	3	24.5	13	38	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5345638987270009	1.3245128438575764	0.04812579851515525	1.9557916909655444
第1125回	2	2	2	19.33	6	32	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.5589232365035736	-0.05489306712911891	-1.183797908199413	0.12601530114832138
第1124回	2	2	2	22.5	8	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.11155146730318112	0.3392229074385083	0.458767034086678	0.12601530114832138
第1123回	1	2	3	27.0	2	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.0633294380067757	-0.8431250162643733	0.8694082696582007	1.935544498076327
第1122回	0	3	3	28.83	15	42	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.4503858127595703	1.7186288184252034	0.8694082696582007	3.638431541635283
第1121回	2	2	2	21.5	3	36	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.09995474840872877	-0.6460670289805597	-0.3625154370563675	0.12601530114832138
第1120回	1	4	1	25.0	10	42	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.6403170065829559	0.7333388820061355	0.8694082696582007	3.5308580575406237
第1119回	3	2	1	15.33	1	32	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.404948099351213	-1.040183003548187	-1.183797908199413	1.897139440664306
第1118回	3	2	1	18.33	5	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	-0.25195105441293253	0.6640876518724393	1.897139440664306
第1117回	3	1	2	19.67	1	41	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.4870111231615235	-1.040183003548187	0.6640876518724393	1.9531122700200436
第1116回	3	1	2	19.17	3	40	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.5927642310174784	-0.6460670289805597	0.458767034086678	1.9531122700200436
第1115回	3	2	1	18.17	9	34	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8042704467293884	0.5362808947223219	-0.7731566726278902	1.897139440664306
第1114回	1	2	3	27.5	12	40	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.1690825458627305	1.1274548565737628	0.458767034086678	1.935544498076327
第1113回	2	1	3	25.5	9	40	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.7460701144389108	0.5362808947223219	0.458767034086678	1.9557916909655444
第1112回	2	3	1	17.33	1	31	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.9819356679273934	-1.040183003548187	-1.3891185259851744	1.7484688984548296
第1111回	3	1	2	18.17	1	36	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8042704467293884	-1.040183003548187	-0.3625154370563675	1.9531122700200436
第1110回	4	0	2	16.33	1	35	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-1.1934418836393033	-1.040183003548187	-0.5678360548421288	3.780209238891766
第1109回	3	2	1	14.17	1	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.6502953095770283	-1.040183003548187	0.6640876518724393	1.897139440664306
第1108回	2	2	2	22.67	4	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.14750752397420616	-0.4490090416967461	0.6640876518724393	0.12601530114832138
第1107回	4	1	1	15.33	4	39	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.404948099351213	-0.4490090416967461	0.25344641630091663	3.724236409536028
第1106回	1	4	1	20.17	1	39	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	-0.3812580153055686	-1.040183003548187	0.25344641630091663	3.5308580575406237
第1105回	1	1	4	31.0	13	43	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.9093543008544152	1.3245128438575764	1.0747288874439622	3.7653208878935502
第1104回	0	4	2	26.83	16	39	-1.8292036808754686	1.7405313893186287	0.04155643359897447	1.0273733813357506	1.915686805709017	0.25344641630091663	3.6112915037930717
第1103回	1	4	1	23.5	7	43	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.323057683015091	0.1421649201546947	1.0747288874439622	3.5308580575406237
第1102回	2	2	2	21.33	7	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1359108050797538	0.1421649201546947	0.6640876518724393	0.12601530114832138
第1101回	1	4	1	23.83	11	38	-0.9034248879912523	1.7405313893186287	-0.8869017802307427	0.3928547342000209	0.9303968692899491	0.04812579851515525	3.5308580575406237
第1100回	1	2	3	28.17	12	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.3107917103897107	1.1274548565737628	0.6640876518724393	1.935544498076327
第1099回	2	3	1	19.67	9	33	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.4870111231615235	0.5362808947223219	-0.9784772904136516	1.7484688984548296
第1098回	2	3	1	17.83	4	30	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.8761825600714385	-0.4490090416967461	-1.5944391437709358	1.7484688984548296
第1097回	4	0	2	18.5	7	43	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.7344733955444585	0.1421649201546947	1.0747288874439622	3.780209238891766
第1096回	2	2	2	22.17	10	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.041754416118251224	0.7333388820061355	0.8694082696582007	0.12601530114832138
第1095回	2	1	3	22.33	2	39	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.07559541063215608	-0.8431250162643733	0.25344641630091663	1.9557916909655444
第1094回	2	4	0	18.17	3	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.8042704467293884	-0.6460670289805597	-1.7997597615566971	3.5782452882720523
第1093回	3	1	2	19.0	5	42	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.6287202876885035	-0.25195105441293253	0.8694082696582007	1.9531122700200436
第1092回	3	0	3	20.5	1	42	0.9481326977771802	-1.8647413146313947	0.9700146474286917	-0.3114609641206387	-1.040183003548187	0.8694082696582007	3.7828886598372664
第1091回	2	2	2	21.17	2	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1697517995936587	-0.8431250162643733	0.458767034086678	0.12601530114832138
第1090回	2	1	3	26.5	2	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.9575763301508207	-0.8431250162643733	1.0747288874439622	1.9557916909655444
第1089回	1	3	2	26.5	10	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.9575763301508207	0.7333388820061355	1.0747288874439622	1.7841945349213497
第1088回	0	4	2	26.33	16	36	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.9216202734797957	1.915686805709017	-0.3625154370563675	3.6112915037930717
第1087回	3	1	2	18.17	3	36	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8042704467293884	-0.6460670289805597	-0.3625154370563675	1.9531122700200436
第1086回	4	1	1	14.83	5	30	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.5107012072071677	-0.25195105441293253	-1.5944391437709358	3.724236409536028
第1085回	5	1	0	9.0	2	28	2.799690283545613	-0.9634231386438888	-1.81535999406046	-2.7437824448076022	-0.8431250162643733	-2.0050803793424588	5.578473416249961
第1084回	2	3	1	21.83	8	38	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.030157697223798866	0.3392229074385083	0.04812579851515525	1.7484688984548296
第1083回	1	1	4	30.67	7	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.8395572496694854	0.1421649201546947	0.8694082696582007	3.7653208878935502
第1082回	2	2	2	21.33	3	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1359108050797538	-0.6460670289805597	0.8694082696582007	0.12601530114832138
第1081回	2	3	1	21.0	8	42	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.2057078562646837	0.3392229074385083	0.8694082696582007	1.7484688984548296
第1080回	0	1	5	36.0	27	43	-1.8292036808754686	-0.9634231386438888	2.826931075088126	2.9668853794139647	4.083324665830967	1.0747288874439622	5.619557894607484
第1079回	1	3	2	24.17	3	36	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.46476684754207104	-0.6460670289805597	-0.3625154370563675	1.7841945349213497
第1078回	2	3	1	24.67	11	43	0.02235390489296395	0.839213213331123	-0.8869017802307427	0.5705199553980259	0.9303968692899491	1.0747288874439622	1.7484688984548296
第1077回	1	2	3	24.33	5	37	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.49860784205597586	-0.25195105441293253	-0.15719481927060613	1.935544498076327
第1076回	4	0	2	18.17	2	40	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.8042704467293884	-0.8431250162643733	0.458767034086678	3.780209238891766
第1075回	3	2	1	18.33	4	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	-0.4490090416967461	0.458767034086678	1.897139440664306
第1074回	2	1	3	22.67	2	36	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.14750752397420616	-0.8431250162643733	-0.3625154370563675	1.9557916909655444
第1073回	1	3	2	22.0	3	38	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.005798359447226177	-0.6460670289805597	0.04812579851515525	1.7841945349213497
第1072回	4	1	1	13.17	2	36	1.8739114906613967	-0.9634231386438888	-0.8869017802307427	-1.8618015252889382	-0.8431250162643733	-0.3625154370563675	3.724236409536028
第1071回	1	3	2	23.17	3	42	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.2532606318301611	-0.6460670289805597	0.8694082696582007	1.7841945349213497
第1070回	3	2	1	19.33	5	40	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.5589232365035736	-0.25195105441293253	0.458767034086678	1.897139440664306
第1069回	2	2	2	23.83	3	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.3928547342000209	-0.6460670289805597	0.8694082696582007	0.12601530114832138
第1068回	3	2	1	18.33	9	38	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.7704294522154835	0.5362808947223219	0.04812579851515525	1.897139440664306
第1067回	3	2	1	19.0	1	37	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.6287202876885035	-1.040183003548187	-0.15719481927060613	1.897139440664306
第1066回	2	1	3	27.0	12	42	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.0633294380067757	1.1274548565737628	0.8694082696582007	1.9557916909655444
第1065回	3	2	1	17.0	3	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.0517327191123234	-0.6460670289805597	1.0747288874439622	1.897139440664306
第1064回	3	2	1	18.17	4	41	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8042704467293884	-0.4490090416967461	0.6640876518724393	1.897139440664306
第1063回	0	3	3	30.0	17	41	-1.8292036808754686	0.839213213331123	0.9700146474286917	1.6978480851425053	2.1127447929928307	0.6640876518724393	3.638431541635283
第1062回	1	5	0	19.83	12	26	-0.9034248879912523	2.641849565306135	-1.81535999406046	-0.45317012864761863	1.1274548565737628	-2.4157216149139815	5.360634447357847
第1061回	1	2	3	25.83	3	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8158671656238408	-0.6460670289805597	0.6640876518724393	1.935544498076327
第1060回	3	0	3	22.0	2	40	0.9481326977771802	-1.8647413146313947	0.9700146474286917	0.005798359447226177	-0.8431250162643733	0.458767034086678	3.7828886598372664
第1059回	2	1	3	25.17	4	41	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.676273063253981	-0.4490090416967461	0.6640876518724393	1.9557916909655444
第1058回	2	2	2	25.17	13	41	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.676273063253981	1.3245128438575764	0.6640876518724393	0.12601530114832138
第1057回	2	2	2	21.67	10	40	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.06399869173770373	0.7333388820061355	0.458767034086678	0.12601530114832138
第1056回	2	2	2	21.33	2	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.1359108050797538	-0.8431250162643733	0.8694082696582007	0.12601530114832138
第1055回	3	1	2	17.5	3	35	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.9459796112563683	-0.6460670289805597	-0.5678360548421288	1.9531122700200436
第1054回	1	3	2	26.17	13	39	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.8877792789658908	1.3245128438575764	0.25344641630091663	1.7841945349213497
第1053回	1	2	3	26.5	2	42	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9575763301508207	-0.8431250162643733	0.8694082696582007	1.935544498076327
第1052回	1	2	3	25.33	10	37	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.7101140577678857	0.7333388820061355	-0.15719481927060613	1.935544498076327
第1051回	3	1	2	17.33	4	36	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.9819356679273934	-0.4490090416967461	-0.3625154370563675	1.9531122700200436
第1050回	3	2	1	18.17	2	39	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8042704467293884	-0.8431250162643733	0.25344641630091663	1.897139440664306
第1049回	2	2	2	19.67	3	42	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.4870111231615235	-0.6460670289805597	0.8694082696582007	0.12601530114832138
第1048回	2	3	1	19.0	2	35	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6287202876885035	-0.8431250162643733	-0.5678360548421288	1.7484688984548296
第1047回	1	3	2	24.0	5	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.42881079087104595	-0.25195105441293253	1.0747288874439622	1.7841945349213497
第1046回	3	1	2	22.0	2	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	0.005798359447226177	-0.8431250162643733	1.0747288874439622	1.9531122700200436
第1045回	2	3	1	17.17	3	34	0.02235390489296395	0.839213213331123	-0.8869017802307427	-1.0157766624412983	-0.6460670289805597	-0.7731566726278902	1.7484688984548296
第1044回	2	3	1	19.0	1	33	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.6287202876885035	-1.040183003548187	-0.9784772904136516	1.7484688984548296
第1043回	2	1	3	23.5	5	37	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.323057683015091	-0.25195105441293253	-0.15719481927060613	1.9557916909655444
第1042回	1	1	4	30.0	8	42	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.6978480851425053	0.3392229074385083	0.8694082696582007	3.7653208878935502
第1041回	2	2	2	18.0	2	35	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.8402265034004134	-0.8431250162643733	-0.5678360548421288	0.12601530114832138
第1040回	1	1	4	27.17	8	40	-0.9034248879912523	-0.9634231386438888	1.898472861258409	1.0992854946778008	0.3392229074385083	0.458767034086678	3.7653208878935502
第1039回	2	1	3	28.0	11	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	1.2748356537186856	0.9303968692899491	1.0747288874439622	1.9557916909655444
第1038回	5	0	1	10.5	1	31	2.799690283545613	-1.8647413146313947	-0.8869017802307427	-2.426523121239738	-1.040183003548187	-1.3891185259851744	5.55133337840775
第1037回	4	0	2	17.83	1	39	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.8761825600714385	-1.040183003548187	0.25344641630091663	3.780209238891766
第1036回	3	2	1	17.83	4	36	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.8761825600714385	-0.4490090416967461	-0.3625154370563675	1.897139440664306
第1035回	2	3	1	18.0	4	32	0.02235390489296395	0.839213213331123	-0.8869017802307427	-0.8402265034004134	-0.4490090416967461	-1.183797908199413	1.7484688984548296
第1034回	3	2	1	14.17	3	32	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-1.6502953095770283	-0.6460670289805597	-1.183797908199413	1.897139440664306
第1033回	0	5	1	23.0	16	42	-1.8292036808754686	2.641849565306135	-0.8869017802307427	0.21730457515913607	1.915686805709017	0.8694082696582007	5.3579550264123466
第1032回	2	4	0	17.5	9	29	0.02235390489296395	1.7405313893186287	-1.81535999406046	-0.9459796112563683	0.5362808947223219	-1.7997597615566971	3.5782452882720523
第1031回	2	1	3	25.83	2	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.8158671656238408	-0.8431250162643733	1.0747288874439622	1.9557916909655444
第1030回	1	2	3	26.0	14	34	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.8518232222948657	1.52157083114139	-0.7731566726278902	1.935544498076327
第1029回	2	2	2	22.83	2	43	0.02235390489296395	-0.062104962656382955	0.04155643359897447	0.18134851848811104	-0.8431250162643733	1.0747288874439622	0.12601530114832138
第1028回	0	2	4	31.17	16	42	-1.8292036808754686	-0.062104962656382955	1.898472861258409	1.9453103575254402	1.915686805709017	0.8694082696582007	3.7897815047902608
第1027回	3	2	1	20.33	4	43	0.9481326977771802	-0.062104962656382955	-0.8869017802307427	-0.3474170207916637	-0.4490090416967461	1.0747288874439622	1.897139440664306
第1026回	1	5	0	17.0	2	29	-0.9034248879912523	2.641849565306135	-1.81535999406046	-1.0517327191123234	-0.8431250162643733	-1.7997597615566971	5.360634447357847
第1025回	1	3	2	24.83	8	43	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.6043609499119308	0.3392229074385083	1.0747288874439622	1.7841945349213497
第1024回	1	2	3	29.83	9	41	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	1.6618920284714802	0.5362808947223219	0.6640876518724393	1.935544498076327
第1023回	1	2	3	26.5	10	38	-0.9034248879912523	-0.062104962656382955	0.9700146474286917	0.9575763301508207	0.7333388820061355	0.04812579851515525	1.935544498076327
第1022回	4	0	2	17.5	1	40	1.8739114906613967	-1.8647413146313947	0.04155643359897447	-0.9459796112563683	-1.040183003548187	0.458767034086678	3.780209238891766
第1021回	3	1	2	22.0	1	43	0.9481326977771802	-0.9634231386438888	0.04155643359897447	0.005798359447226177	-1.040183003548187	1.0747288874439622	1.9531122700200436
第1020回	2	1	3	24.5	3	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.5345638987270009	-0.6460670289805597	1.0747288874439622	1.9557916909655444
第1019回	3	3	0	15.0	2	26	0.9481326977771802	0.839213213331123	-1.81535999406046	-1.474745150536143	-0.8431250162643733	-2.4157216149139815	3.6027059051687633
第1018回	3	1	2	17.83	1	39	0.9481326977771802	-0.9634231386438888	0.04155643359897447	-0.8761825600714385	-1.040183003548187	0.25344641630091663	1.9531122700200436
第1017回	0	4	2	24.33	15	33	-1.8292036808754686	1.7405313893186287	0.04155643359897447	0.49860784205597586	1.7186288184252034	-0.9784772904136516	3.6112915037930717
第1016回	1	3	2	22.0	13	36	-0.9034248879912523	0.839213213331123	0.04155643359897447	0.005798359447226177	1.3245128438575764	-0.3625154370563675	1.7841945349213497
第1015回	2	2	2	21.0	5	34	0.02235390489296395	-0.062104962656382955	0.04155643359897447	-0.2057078562646837	-0.25195105441293253	-0.7731566726278902	0.12601530114832138
第1014回	2	1	3	23.17	1	37	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.2532606318301611	-1.040183003548187	-0.15719481927060613	1.9557916909655444
第1013回	2	1	3	24.17	1	43	0.02235390489296395	-0.9634231386438888	0.9700146474286917	0.46476684754207104	-1.040183003548187	1.0747288874439622	1.9557916909655444
第1012回	5	0	1	12.83	2	41	2.799690283545613	-1.8647413146313947	-0.8869017802307427	-1.9337136386309874	-0.8431250162643733	0.6640876518724393	5.55133337840775
第1011回	4	2	0	12.83	3	25	1.8739114906613967	-0.062104962656382955	-1.81535999406046	-1.9337136386309874	-0.6460670289805597	-2.6210422326997427	3.75137644737824
